ID,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,back_order
20927,1,12,0,6,9,12,2,4,7,9,1,0,0,0.87,0.93,0,0,0,0,1,0,1
20928,7,8,2,9,18,18,5,7,15,29,0,0,0,0.48,0.53,0,0,0,0,1,0,0
20929,4,9,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,1,0,0,1,0,0
20930,46,52,0,0,0,0,0,0,0,0,1,0,0,1,0.99,0,1,0,0,0,0,0
20931,15,4,0,0,12,28,0,4,12,18,1,0,0,0.85,0.77,0,0,0,0,1,0,1
20932,3,2,12,12,24,36,6,16,28,39,0,0,0,0.83,0.71,0,0,0,0,1,0,1
20933,68,8,0,0,0,0,0,0,2,6,2,0,0,0.97,0.96,0,0,0,0,1,0,0
20934,625,2,255,917,1307,1567,240,512,820,1323,219,0,0,1,0.9,0,0,0,0,1,0,0
20935,9,16,0,0,0,0,1,3,3,4,6,0,0,0.99,0.99,0,1,0,0,1,0,0
20936,5,4,0,9,18,24,2,8,11,22,2,0,0,0.82,0.91,0,0,0,0,1,0,1
20937,4,2,0,0,0,0,0,0,0,0,1,0,0,0.96,0.93,0,1,0,0,1,0,0
20938,1,12,0,4,6,6,2,5,5,5,0,0,0,0.78,0.78,0,1,0,0,1,0,1
20939,352,4,0,0,0,0,2,3,6,6,3,0,0,0.73,0.78,0,0,0,1,0,0,0
20940,2,8,0,8,8,10,2,9,10,12,0,0,0,0.46,0.35,0,0,0,0,1,0,1
20941,1,8,0,1,1,2,1,1,1,2,0,0,0,0.79,0.66,0,0,0,0,1,0,0
20942,98,8,0,72,144,204,28,136,211,333,30,0,0,0.86,0.6,0,0,0,0,1,0,0
20943,1,8,0,5,5,5,0,2,4,5,0,0,0,0.98,0.97,0,0,0,0,1,0,1
20944,8,2,0,0,4,8,4,5,7,10,0,0,0,0.75,0.75,0,0,0,0,1,0,0
20945,0,8,0,2,2,2,0,0,0,0,0,0,0,0.37,0.38,0,0,0,0,1,0,1
20946,-2,8,0,63,90,112,10,30,63,98,18,0,0,0.98,0.97,2,1,0,0,0,0,1
20947,10,8,0,0,0,0,0,0,0,0,0,0,0,1,0.92,0,0,0,0,1,0,0
20948,27,2,0,18,54,81,9,32,73,96,0,0,0,0.97,0.93,0,0,0,0,1,0,0
20949,59,2,0,0,0,0,5,9,62,62,5,0,0,0.82,0.62,0,1,0,0,1,0,0
20950,0,12,0,5,7,7,0,0,0,0,0,0,0,0.63,0.72,0,1,0,0,1,0,0
20951,248,8,165,207,390,634,99,279,592,944,81,0,0,0.99,0.99,0,0,0,0,1,0,0
20952,594,8,34,0,0,0,49,101,147,283,183,0,0,1,0.99,0,0,0,0,1,0,0
20953,1,8,0,12,20,28,3,8,10,12,0,0,0,0.61,0.62,0,0,0,0,1,0,1
20954,2321,2,693,3432,4662,5892,658,1805,3173,5081,1315,0,0,0.93,0.92,0,0,0,0,1,0,0
20955,3,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
20956,0,8,0,0,0,0,3,13,21,38,4,0,0,0.99,0.99,0,1,0,0,1,0,0
20957,10,12,0,0,0,0,1,2,2,2,1,0,0,0.48,0.48,0,1,0,0,1,0,0
20958,13,2,0,0,0,0,3,13,25,33,0,0,0,0.94,0.97,0,0,0,0,1,0,1
20959,10,2,0,0,0,0,0,0,0,0,0,0,0,0.83,0.69,0,0,0,0,1,0,0
20960,0,2,0,121,208,292,0,0,0,1,17,0,36,0.99,0.95,0,0,0,0,1,0,1
20961,6,2,0,0,0,5,0,2,8,15,0,0,0,0.97,0.97,0,1,0,0,1,0,1
20962,21,8,10,62,117,173,33,72,149,228,2,0,0,0.7,0.75,0,0,0,0,1,0,0
20963,4,6,4,0,0,0,1,5,5,9,0,0,0,0.82,0.79,0,0,0,1,1,0,0
20964,8,8,0,0,0,0,0,0,0,0,1,0,0,0.8,0.82,0,0,0,1,1,0,0
20965,1,12,0,1,1,2,0,1,1,1,1,0,0,0.73,0.79,0,0,0,0,1,0,0
20966,0,2,0,18,34,50,10,23,48,66,2,0,10,0.19,0.16,0,0,0,0,1,0,1
20967,8,2,0,0,0,0,0,0,0,0,0,0,0,0.67,0.62,0,0,0,0,1,0,0
20968,30,2,0,0,0,0,0,0,0,0,0,0,0,0.98,0.99,0,0,0,0,1,0,0
20969,2,8,0,0,1,2,0,1,2,2,0,0,0,0.93,0.96,0,0,0,0,1,0,1
20970,11,2,0,0,0,0,0,0,0,0,0,0,0,0.99,0.96,0,1,0,0,1,0,0
20971,0,2,0,4,6,7,5,7,9,9,0,0,0,0.97,0.92,0,0,0,1,1,0,0
20972,14,8,4,8,24,40,2,9,29,45,0,0,0,1,0.99,0,0,0,0,1,0,0
20973,4,9,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
20974,15,11,0,0,0,0,0,2,2,2,12,0,0,0.85,0.76,0,0,0,0,1,0,0
20975,572,2,0,336,896,1456,166,554,1131,1617,166,0,0,0.99,0.99,0,0,0,0,1,0,0
20976,3,4,0,0,0,0,1,3,4,4,0,0,0,0.68,0.66,0,1,0,0,1,0,0
20977,2,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.76,0,0,0,1,1,0,0
20978,2,2,0,0,10,10,1,1,2,2,0,0,0,0.6,0.49,0,0,0,0,1,0,1
20979,11,8,0,21,21,21,2,8,18,27,5,0,0,0.99,0.99,0,1,0,0,0,0,0
20980,74,8,12,156,276,384,34,102,191,327,24,0,0,0.97,0.95,0,0,0,0,1,0,0
20981,6,4,0,0,0,0,8,15,36,38,0,0,0,0.73,0.78,0,1,0,0,1,0,1
20982,2,12,0,152,287,429,18,49,53,53,15,0,0,0.82,0.79,3,1,0,0,1,0,1
20983,113,8,8,75,175,250,21,78,157,238,31,0,0,1,0.98,0,0,0,0,1,0,0
20984,-7,8,0,76,95,95,2,38,79,119,11,0,0,0.74,0.74,7,0,0,0,1,0,1
20985,0,2,0,0,0,0,1,1,1,1,0,0,0,0.94,0.96,0,0,0,0,1,0,1
20986,1,9,0,4,10,12,3,5,10,14,0,0,0,0.99,0.99,0,0,0,0,1,0,0
20987,106,8,5,54,162,234,27,59,118,224,32,0,0,0.46,0.35,0,0,0,0,1,0,0
20988,1,3,0,1,2,3,1,2,2,2,0,0,0,0.89,0.9,0,0,0,0,1,0,1
20989,536,8,7,0,0,0,10,34,74,118,23,0,0,0.66,0.74,0,1,0,0,1,0,0
20990,1,12,0,11,17,23,8,15,26,26,1,0,0,0.68,0.65,0,0,0,0,1,0,1
20991,19,12,10,26,46,75,10,35,65,98,16,0,0,0.6,0.53,0,0,0,0,1,0,0
20992,11,2,0,0,0,0,0,1,1,1,1,0,0,0.9,0.94,0,1,0,0,1,0,0
20993,5,12,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,0,0,0,1,0,0
20994,15,12,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
20995,16,3,0,0,9,19,0,0,0,0,0,0,0,-99,-99,0,0,0,0,1,0,0
20996,15,8,0,76,114,152,10,29,52,72,6,0,0,0.79,0.78,0,0,0,0,1,0,0
20997,-110,8,0,600,900,1100,141,490,792,1101,156,0,0,0.45,0.47,118,0,0,0,1,0,1
20998,44,8,0,0,0,0,0,1,1,3,1,0,0,0.95,0.87,0,1,0,0,1,0,0
20999,3,8,0,0,0,0,0,0,0,0,2,0,0,0.7,0.8,0,0,0,0,1,0,0
21000,0,8,0,0,0,0,0,0,0,0,0,0,0,0.92,0.92,0,0,0,0,1,0,0
21001,19,4,0,0,100,100,5,6,6,9,0,0,0,0.83,0.91,0,0,0,0,1,0,1
21002,268,2,0,0,0,0,1,1,1,1,0,0,0,0.97,0.97,0,0,0,0,1,0,0
21003,13,8,0,0,0,0,0,1,1,4,1,0,0,0.98,0.99,0,0,0,1,1,0,0
21004,14,8,0,0,0,0,0,0,1,1,0,0,0,0.67,0.69,0,0,0,1,1,0,0
21005,3,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,0,0,0,1,0,0
21006,1,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.13,0,0,0,0,1,0,0
21007,0,2,0,26,26,26,0,0,0,0,0,0,0,0.99,0.96,0,1,0,1,1,0,0
21008,2,12,0,15,25,35,2,12,22,35,0,0,0,0.78,0.78,0,0,0,1,1,0,1
21009,6,8,0,0,0,0,1,2,2,2,0,0,0,0.97,0.97,0,0,0,0,1,0,0
21010,-4,8,0,18,18,18,1,4,7,9,24,0,0,0.46,0.45,4,0,0,0,1,0,0
21011,492,8,606,0,500,1000,115,469,982,1432,110,0,0,0.99,0.95,0,0,0,0,1,0,0
21012,14,2,0,0,0,0,0,0,3,3,2,0,0,0.81,0.91,0,1,0,0,1,0,0
21013,0,2,0,6,6,18,9,15,31,35,0,0,0,0.92,0.95,0,0,0,0,1,0,1
21014,27,9,0,34,63,73,9,23,54,74,21,0,0,0.86,0.84,0,0,0,0,1,0,0
21015,168,8,78,748,1263,1889,247,731,1213,1790,158,0,0,0.94,0.96,15,0,0,0,1,0,0
21016,129,8,4,54,162,256,35,98,207,332,35,0,0,0.95,0.95,0,0,0,0,1,0,0
21017,37,8,0,56,77,98,18,43,66,121,18,0,0,0.7,0.71,0,0,0,1,1,0,0
21018,8915,16,0,0,0,0,139,533,959,1400,188,0,0,0.97,0.96,0,0,0,0,1,0,0
21019,308,8,144,268,556,844,111,389,821,1287,98,0,0,0.77,0.87,0,0,0,0,1,0,0
21020,40,4,0,0,0,0,360,850,1630,2520,0,0,0,0.73,0.78,0,0,0,0,1,0,0
21021,13,8,1,48,72,120,25,57,90,127,0,0,0,0.97,0.96,0,0,0,0,1,0,1
21022,63,11,3,660,1140,1560,139,539,957,1275,143,0,0,0.85,0.8,1,0,0,0,1,0,0
21023,10,4,7,8,16,22,0,7,12,20,0,0,0,0.73,0.78,0,0,0,0,1,0,0
21024,3,12,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
21025,13,8,0,0,0,0,0,1,1,2,2,0,0,0.79,0.83,0,0,0,1,1,0,0
21026,11,4,2,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,1,0,0,1,0,0
21027,2,8,0,0,0,0,0,1,1,1,0,0,0,0.78,0.82,0,0,0,0,1,0,0
21028,3,8,0,1,3,5,0,1,4,6,0,0,0,0.87,0.9,0,0,0,0,1,0,0
21029,272,2,0,142,426,781,62,179,232,297,0,0,0,0.73,0.69,0,1,0,0,1,0,0
21030,38,2,0,0,20,40,4,8,25,43,0,0,0,1,1,0,0,0,0,1,0,0
21031,5,10,0,0,0,0,0,3,4,9,0,0,0,0.77,0.84,0,0,0,0,1,0,0
21032,4,12,0,0,0,0,0,0,0,0,0,0,0,0.86,0.88,0,0,0,0,1,0,0
21033,4970,52,0,0,0,0,0,0,0,0,0,0,0,0.95,0.86,0,1,0,0,0,0,0
21034,32,8,0,12,36,60,5,23,55,99,14,0,0,0.98,0.96,0,0,0,0,1,0,0
21035,1878,8,0,0,0,0,2,10,14,21,1,0,0,0.77,0.46,0,0,0,1,1,0,0
21036,54,16,0,621,847,1333,140,522,849,1051,0,0,0,0.96,0.96,0,0,0,0,1,0,1
21037,393,4,30,1250,1250,1250,101,283,580,871,163,0,0,0.86,0.94,0,0,0,0,1,0,0
21038,10,12,0,0,0,0,0,0,0,0,0,0,0,0.96,0.86,0,1,0,0,1,0,0
21039,2159,17,0,0,0,0,4,9,18,45,5,0,0,-99,-99,0,1,0,0,1,0,0
21040,17,8,0,0,0,0,1,2,2,2,0,0,0,0.77,0.82,0,0,0,0,1,0,0
21041,8,8,0,0,0,0,0,1,1,2,0,0,0,0.62,0.81,0,0,0,0,1,0,0
21042,10,9,0,0,0,0,0,0,0,0,0,0,0,0.86,0.69,0,0,0,0,1,0,0
21043,20,9,0,0,0,0,0,0,10,10,0,0,0,0.86,0.84,0,0,0,0,1,0,1
21044,0,2,0,10,10,10,0,4,5,5,0,0,0,0.53,0.54,0,1,0,1,1,0,1
21045,110,9,109,12,102,162,7,54,146,212,31,0,0,0.85,0.82,0,1,0,0,1,0,0
21046,10,8,4,21,41,61,7,20,38,59,8,0,0,0.97,0.96,0,0,0,0,1,0,0
21047,4,14,0,0,0,2,0,2,3,3,0,0,0,0.89,0.9,0,0,0,0,1,0,0
21048,43,2,0,13,39,39,0,10,34,44,0,0,0,0.46,0.35,0,0,0,0,1,0,0
21049,2,9,1,2,4,4,0,0,0,0,0,0,0,0.68,0.66,0,1,0,0,1,0,0
21050,183,8,0,36,60,84,13,35,61,81,23,0,0,0.93,0.85,0,0,0,0,1,0,0
21051,35,2,0,0,0,0,4,5,13,25,0,0,0,0.87,0.81,0,0,0,0,1,0,0
21052,1,8,0,0,0,0,4,6,11,14,1,0,0,0.87,0.9,0,1,0,0,1,0,0
21053,3,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.96,0,0,0,0,1,0,0
21054,76,0,2,0,128,128,5,27,60,96,16,0,0,0,0,0,0,0,0,0,0,0
21055,76,8,30,20,80,125,22,136,212,312,29,0,0,0.97,0.98,0,0,0,0,1,0,0
21056,12,2,0,0,0,0,0,0,0,0,0,0,0,0.96,0.96,0,1,0,0,1,0,0
21057,0,2,0,21,34,41,0,1,2,2,0,0,0,0.13,0.09,0,0,0,0,1,0,1
21058,43,8,0,280,280,280,0,0,0,0,0,0,0,0.66,0.7,0,0,0,0,1,0,0
21059,257,2,0,0,0,0,7,44,88,104,0,0,0,0,0,0,0,0,1,1,0,0
21060,273,8,27,192,432,672,101,286,554,789,56,0,0,0.78,0.76,0,0,0,1,1,0,0
21061,26,8,12,50,101,159,10,60,112,155,31,0,0,0.5,0.38,0,0,0,0,1,0,0
21062,161,8,52,24,92,138,55,136,238,350,158,0,0,0.99,0.99,0,0,0,0,1,0,0
21063,12,4,0,0,0,0,0,0,0,0,1,0,0,0.73,0.78,0,0,0,0,1,0,0
21064,20,8,0,26,52,78,9,31,64,97,8,0,0,0.58,0.47,0,0,0,0,1,0,0
21065,31,8,0,0,0,0,0,0,0,0,1,0,0,0.79,0.86,0,0,0,0,1,0,0
21066,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0.99,0,1,0,0,1,0,0
21067,3,2,0,19,19,19,3,9,18,26,5,0,0,0.06,0.5,0,0,0,0,1,0,1
21068,11,12,0,0,0,0,1,2,2,2,0,0,0,0.78,0.78,0,0,0,0,1,0,0
21069,46,8,0,0,0,0,0,1,1,2,0,0,0,0.48,0.53,0,1,0,0,1,0,0
21070,0,2,0,65,65,65,0,0,0,0,0,0,0,0.98,0.94,0,1,0,0,1,0,1
21071,0,2,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,1
21072,0,2,0,2,2,2,0,0,0,0,0,0,0,0.82,0.81,0,0,0,1,1,0,0
21073,718,9,0,0,0,0,0,1,2,4,2,0,0,0.91,0.74,0,1,0,1,1,0,0
21074,0,8,0,0,0,0,1,2,2,2,1,0,0,0.5,0.52,0,1,0,0,1,0,0
21075,0,8,0,0,0,0,0,0,0,0,0,0,0,0.97,0.98,0,0,0,0,1,0,0
21076,14,8,0,60,60,65,5,41,52,73,0,0,0,0.38,0.4,0,0,0,1,1,0,0
21077,51,8,0,0,0,0,0,0,0,0,0,0,0,0.71,0.75,0,0,0,0,1,0,0
21078,4,8,0,18,36,54,7,14,31,54,9,0,18,0.97,0.94,0,0,0,0,1,0,1
21079,15,14,0,0,0,0,1,2,5,8,2,0,0,0.99,0.99,0,0,0,0,1,0,0
21080,10,8,0,0,0,0,0,0,0,0,0,0,0,0.82,0.84,0,0,0,0,1,0,0
21081,2,8,0,0,0,0,0,0,0,0,1,0,0,0.46,0.35,0,0,0,0,1,0,1
21082,14,8,7,0,0,0,0,10,10,12,0,0,0,0.8,0.82,0,0,0,0,1,0,0
21083,1284,8,361,2650,5250,7750,773,2733,5625,8579,762,0,0,0.99,0.99,0,0,0,0,1,0,0
21084,23,2,0,0,52,52,4,11,35,46,0,0,0,0.89,0.88,0,0,0,1,1,0,0
21085,56,2,0,0,0,0,3,134,156,158,1,0,0,0.83,0.86,0,1,0,1,1,0,0
21086,6,9,0,0,0,0,0,0,0,0,2,0,0,0.68,0.66,0,0,0,0,1,0,0
21087,502,8,136,720,1440,2280,291,927,1833,2762,231,0,0,0.78,0.83,0,0,0,0,1,0,0
21088,-2,8,0,21,33,45,3,11,23,35,0,0,0,0.73,0.77,2,0,0,0,1,0,1
21089,1,9,0,0,0,0,0,0,0,1,0,0,0,0.7,0.66,0,0,0,0,1,0,0
21090,9,2,0,0,0,0,0,2,2,2,0,0,0,0.94,0.87,0,0,0,0,1,0,0
21091,0,4,0,183,194,194,0,0,0,0,2,0,0,0.22,0.15,0,1,0,0,1,0,0
21092,2,14,0,36,72,104,15,39,69,94,14,0,0,0.65,0.69,0,0,0,0,1,0,1
21093,48,8,0,0,0,0,0,0,0,0,0,0,0,0.36,0.54,0,0,0,0,1,0,0
21094,2231,2,0,0,0,0,10,81,158,232,43,0,0,1,1,0,0,0,0,1,0,0
21095,39,3,24,24,48,72,7,27,52,62,4,0,0,1,0.99,0,0,0,0,1,0,0
21096,1,2,0,15,35,43,6,10,37,37,1,0,0,0.95,0.9,0,0,0,0,1,0,1
21097,3,12,0,0,0,0,0,0,2,3,2,0,0,0.68,0.57,0,0,0,0,1,0,0
21098,4,2,0,0,0,0,0,0,0,0,0,0,0,0.91,0.93,0,1,0,1,1,0,0
21099,2,8,0,0,2,3,0,1,3,3,0,0,0,0.99,0.99,0,0,0,0,1,0,0
21100,3,52,0,0,0,0,0,0,0,0,1,0,0,0.84,0.88,0,1,0,0,1,0,0
21101,426,2,0,0,0,0,0,0,0,18,1,0,0,0.98,0.91,0,0,0,0,1,0,0
21102,36,3,0,0,0,0,0,0,0,0,0,0,0,0.89,0.9,0,0,0,0,1,0,0
21103,2,2,0,0,0,0,0,0,0,1,1,0,0,0.99,0.99,0,1,0,0,1,0,0
21104,28,2,0,60,120,190,13,29,57,117,2,0,0,0.91,0.9,0,0,0,0,1,0,0
21105,364065,8,250,0,0,0,1869,7322,19845,36767,3381,0,0,0.85,0.78,0,0,0,0,1,0,0
21106,0,12,0,4,6,7,1,2,3,6,0,0,0,0.76,0.73,0,0,0,0,1,0,1
21107,257,0,13,0,0,208,32,93,204,309,54,0,0,0,0,0,0,0,0,0,0,0
21108,0,2,0,13,17,17,0,0,0,0,0,0,0,0.62,0.62,0,0,0,0,1,0,1
21109,11,2,0,0,0,0,0,0,0,2,0,0,0,1,0.45,0,1,0,0,1,0,0
21110,1,8,1,7,8,10,3,6,12,21,0,0,0,0.65,0.74,0,0,0,0,1,0,1
21111,25,8,0,0,25,25,6,21,30,51,2,0,0,0.68,0.78,0,0,0,1,1,0,0
21112,0,8,0,9,19,26,6,10,16,22,0,0,0,0.85,0.68,0,0,0,1,1,0,1
21113,512,8,805,103,337,881,91,676,1370,1940,223,0,0,0.92,0.88,0,0,0,0,1,0,0
21114,41,9,0,0,0,0,0,1,1,1,1,0,0,0.99,0.98,0,0,0,0,1,0,0
21115,0,8,0,204,255,255,0,0,0,0,8,0,30,0,0.04,23,0,0,0,1,0,1
21116,604,8,184,879,1938,2830,290,1002,2260,3589,231,0,0,0.97,0.91,0,0,0,0,1,0,0
21117,0,8,0,0,0,0,0,0,0,0,0,0,0,0.97,0.89,0,0,0,1,1,0,0
21118,5,8,0,0,1,4,1,3,5,10,0,0,0,0.98,0.97,0,0,0,0,1,0,0
21119,6,8,0,0,0,0,0,0,0,0,0,0,0,0.79,0.78,0,1,0,0,1,0,0
21120,1,12,0,0,0,0,1,1,1,1,0,0,0,0.82,0.79,0,0,0,0,1,0,0
21121,175,52,0,0,0,0,0,0,1,1,2,0,0,-99,-99,0,1,0,0,0,0,0
21122,6,2,0,0,0,0,0,0,0,0,0,0,0,0.64,0.64,0,1,0,0,1,0,0
21123,15,52,0,0,0,0,0,0,0,0,0,0,0,-99,-99,0,1,0,1,1,0,0
21124,9,8,0,0,0,0,0,0,0,0,1,0,0,1,0.99,0,0,0,0,1,0,0
21125,8,8,0,0,0,0,0,0,0,2,0,0,0,0.8,0.82,0,0,0,0,1,0,0
21126,12,2,0,89,143,206,25,50,67,78,0,0,0,0.89,0.94,0,1,0,0,1,0,0
21127,31,8,0,31,61,101,7,31,62,93,20,0,0,0.94,0.95,0,0,0,0,1,0,0
21128,108,8,0,0,28,77,32,79,150,229,16,0,0,0.7,0.71,0,0,0,0,1,0,0
21129,11,4,0,0,0,0,7,12,44,44,0,0,0,0.79,0.66,0,1,0,1,1,0,1
21130,22,2,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,1,0,1,1,0,0
21131,8,8,0,0,0,0,0,1,1,1,0,0,0,1,0.83,0,1,0,1,1,0,0
21132,90,8,0,0,0,0,0,0,0,0,1,0,0,0.99,0.99,0,0,0,1,1,0,0
21133,4,8,0,102,172,260,0,0,0,0,0,0,0,1,0.81,0,0,0,0,1,0,0
21134,9,8,0,8,20,28,9,15,25,32,0,0,0,0.92,0.88,0,0,0,0,1,0,1
21135,185,8,0,116,221,342,38,153,315,488,176,0,0,1,1,0,0,0,0,1,0,0
21136,101,9,0,0,0,0,0,4,4,5,0,0,0,1,1,0,0,0,0,1,0,0
21137,15,2,0,0,0,0,0,0,4,4,0,0,0,0.44,0.38,0,1,0,0,1,0,0
21138,48,2,0,0,0,0,0,0,0,2,0,0,0,0.9,0.92,0,0,0,0,1,0,0
21139,1,4,0,1,2,3,0,1,1,2,2,0,0,0.95,0.95,0,0,0,0,1,0,0
21140,6,2,0,0,0,0,0,0,0,0,0,0,0,0.83,0.86,0,0,0,1,1,0,0
21141,2,8,1,2,3,5,0,2,5,5,1,0,0,0.98,0.96,0,0,0,0,1,0,0
21142,11,2,0,12,12,12,0,0,0,0,0,0,0,0.9,0.95,0,1,0,0,1,0,0
21143,9,8,0,0,0,0,0,0,0,0,1,0,0,0.24,0.28,0,0,0,0,1,0,0
21144,1012,8,0,0,0,0,0,0,0,0,0,0,0,0.72,0.76,0,0,0,0,1,0,0
21145,3,13,0,0,4,6,2,3,4,5,0,0,0,0.8,0.82,0,0,0,0,1,0,1
21146,62,8,0,0,10,20,8,18,34,36,0,0,0,0.91,0.63,0,0,0,0,1,0,0
21147,2,4,0,0,0,1,0,1,1,1,0,0,0,0.78,0.78,0,0,0,0,1,0,0
21148,5,8,0,0,0,0,0,0,1,1,0,0,0,0.56,0.46,0,0,0,0,1,0,0
21149,2,9,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,0,1,0,0
21150,5,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
21151,1262,2,0,0,0,0,4,19,31,47,0,0,0,0.98,0.97,0,0,0,0,1,0,0
21152,6,2,0,0,0,0,0,0,1,2,1,0,0,0.9,0.95,0,0,0,0,1,0,0
21153,4033,12,1700,6720,12768,18144,2094,6034,11357,18896,1634,0,0,0.66,0.69,0,0,0,0,1,0,0
21154,29,8,0,0,15,15,1,9,26,36,1,0,0,0.54,0.71,0,0,0,0,1,0,0
21155,2,8,0,0,0,3,1,1,1,2,0,0,0,0.87,0.89,0,0,0,1,1,0,0
21156,0,8,0,66,95,95,0,0,0,0,13,0,0,0.77,0.65,0,1,0,1,1,0,1
21157,2,12,0,16,24,32,1,8,18,30,0,0,0,0.46,0.4,0,0,0,0,1,0,0
21158,4,2,0,0,0,0,0,0,0,0,0,0,0,0.82,0.84,0,1,0,0,1,0,0
21159,10,8,0,0,0,0,0,0,0,0,2,0,0,0.95,0.79,0,0,0,0,1,0,0
21160,0,8,0,12,26,34,5,14,20,30,4,0,0,0.99,0.99,0,0,0,0,1,0,1
21161,-1,8,0,41,76,106,12,37,57,82,9,0,0,0.66,0.66,1,0,0,0,1,0,1
21162,13,12,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
21163,200,8,0,0,0,147,20,54,119,187,20,0,0,0.95,0.91,0,0,0,0,1,0,0
21164,500,12,0,0,0,0,0,0,0,0,0,0,0,0.94,0.87,0,0,0,0,1,0,0
21165,75,2,1,32,56,80,9,27,52,95,18,0,0,0.99,0.95,0,0,0,0,1,0,0
21166,7,8,0,0,0,0,0,1,2,3,0,0,0,0.95,0.97,0,0,0,0,1,0,0
21167,10,8,0,0,0,616,2,5,11,23,3,0,0,0.67,0.69,0,0,0,0,1,0,1
21168,690,8,0,0,0,0,2,11,20,30,2,0,0,0.99,0.99,0,0,0,0,1,0,0
21169,13,8,0,0,42,42,4,8,21,29,3,0,0,0.98,0.99,0,0,0,0,1,0,0
21170,10,9,0,0,0,0,0,1,1,1,0,0,0,0.91,0.77,0,0,0,0,1,0,0
21171,0,12,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,0
21172,88,2,0,75,165,255,27,57,89,125,0,0,0,0.95,0.83,0,0,0,0,1,0,0
21173,11,8,0,0,0,0,0,2,6,10,2,0,0,0.97,0.9,0,0,0,0,1,0,0
21174,9,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
21175,1305,8,765,209,209,324,337,817,1842,3122,112,0,0,0,0,0,0,0,0,1,0,0
21176,53,52,0,0,0,0,0,0,0,0,1,0,0,0.5,0.83,0,1,0,0,0,0,0
21177,34,8,0,0,0,0,0,0,0,0,0,0,0,0.84,0.9,0,0,0,0,1,0,0
21178,8,4,0,120,120,120,2,3,3,3,2,0,0,0.57,0.69,0,1,0,0,1,0,1
21179,0,13,0,6,9,12,3,5,6,8,0,0,2,0.82,0.81,0,0,0,0,1,0,1
21180,3,4,0,0,0,0,0,0,0,0,1,0,0,0.24,0.14,0,1,0,0,1,0,1
21181,352,12,34,858,1566,2144,154,509,1022,1714,104,0,0,0.99,0.97,0,0,0,0,1,0,0
21182,6,2,0,40,88,136,20,45,76,84,0,0,0,0.87,0.75,0,0,0,0,1,0,1
21183,723,4,20,900,1350,1800,92,501,1079,2740,386,0,0,0.98,0.96,0,0,0,0,1,0,0
21184,242,8,2,0,0,0,22,48,106,152,25,0,0,0.93,0.97,0,0,0,0,1,0,0
21185,1,8,6,16,16,38,1,9,14,19,10,0,16,1,0.99,0,0,0,0,1,0,0
21186,15,8,0,100,200,250,17,60,96,172,0,0,0,1,0.99,0,0,0,0,1,0,1
21187,27171,8,0,0,0,0,0,0,0,0,0,0,0,-99,-99,0,0,0,1,1,0,0
21188,4,9,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,0,1,0,0
21189,5,9,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
21190,641,4,0,0,0,0,0,0,0,0,1,0,0,0.73,0.78,0,0,0,0,1,0,0
21191,36,12,0,0,0,0,5,6,13,13,1,0,0,0.9,0.94,0,0,0,0,1,0,0
21192,9,8,0,0,0,0,0,0,1,1,2,0,0,0.97,0.93,0,0,0,0,1,0,0
21193,4,8,0,14,26,34,3,9,19,27,0,0,0,0.78,0.74,0,0,0,0,1,0,1
21194,1341,2,496,1250,2750,3500,369,1238,2554,4064,305,0,0,1,0.99,0,0,0,0,1,0,0
21195,115,8,49,214,379,574,80,202,366,456,58,0,0,0.65,0.71,0,0,0,0,1,0,0
21196,7,8,0,24,48,72,8,15,34,52,1,0,0,0.98,0.98,0,0,0,0,1,0,1
21197,16,12,0,10,20,40,1,7,11,14,0,0,0,0.73,0.76,0,0,0,0,1,0,0
